央视频道,#genre#
CCTV-6_电影,http://cdn.jdshipin.com:8880/ysp.php?id=cctv6
CCTV-6_电影,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV-6_电影,http://lu.wqwqwq.sbs/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV-6_电影,https://hls-gateway.vpstv.net/streams/476890.m3u8
CCTV-7_国防军事,http://112.123.206.32:808/hls/8/index.m3u8
CCTV-7_国防军事,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=20251011080049d4c75a5566dc4847b570c8370d949681&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20251011080049&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=106.13.250.88&SecurityKey=20251011080049&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=639255ddb021b5c84cc901a2853abb55&ddCalcu=5653eb91b23a50355d8d2ba012019bc5cc48
CCTV-7_国防军事,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV-7_国防军事,https://cc06.tv12.xyz/8.m3u8
CCTV-7_国防军事,http://lu.wqwqwq.sbs/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV-7_国防军事,http://tvbox6.com/tv/bfgd.php?id=127
CCTV-7_国防军事,https://hls-gateway.vpstv.net/streams/476891.m3u8
CCTV-7_国防军事,https://smart.pendy.dpdns.org/Smart.php
CCTV-8_电视剧,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=20251011080049306cc36de66740738c8310bfa611e30a&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20251011080049&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=106.13.250.88&SecurityKey=20251011080049&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cf75e7778dc3ef9eb275b98663780172&ddCalcu=2c7fe1710548e0773767688d9cb35e7f29be
CCTV-8_电视剧,https://hls-gateway.vpstv.net/streams/476892.m3u8
CCTV-8_电视剧,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV-8_电视剧,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV-8_电视剧,https://cc06.tv12.xyz/9.m3u8
CCTV-8_电视剧,http://3501776.xyz:35455/gaoma/cctv8.m3u8
CCTV-9_纪录,http://112.123.206.32:808/hls/10/index.m3u8
CCTV-9_纪录,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=20251011080050bbe4daba01a64f30a2b14790453c8a45&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f456bf1d83cbf1cde3a51a301082bc1e&ddCalcu=ef14ec51b632b08f011d0833ac1b5fa13ced
CCTV-9_纪录,https://hls-gateway.vpstv.net/streams/476893.m3u8
CCTV-9_纪录,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV-9_纪录,https://cc06.tv12.xyz/10.m3u8
CCTV-9_纪录,https://jzb.wwkejishe.top/?id=587
CCTV-10_科教,http://112.123.206.32:808/hls/11/index.m3u8
CCTV-10_科教,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教
CCTV-10_科教,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=202510110800504e9aec39937a46c0a31d5cd60065c67e&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bccae64fe12a387b334f7c3d4807dc77&ddCalcu=7b7cecc1da47e006844fde31c27af348373b
CCTV-10_科教,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV-10_科教,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV-10_科教,https://cc06.tv12.xyz/11.m3u8
CCTV-10_科教,https://jzb.wwkejishe.top/?id=588
CCTV-11_戏曲,http://112.123.206.32:808/hls/12/index.m3u8
CCTV-11_戏曲,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=2025101108005085ff9a90f0974e41b5b7543053c6f2e1&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=645456c67a30cc42fd9f70bb05a77b3c&ddCalcu=c634eb51747750a65c06b7ba0370fc9cd4f2
CCTV-11_戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV-11_戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV-11_戏曲,https://cc06.tv12.xyz/12.m3u8
CCTV-11_戏曲,http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-11_戏曲,http://lu.wqwqwq.sbs/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-11_戏曲,http://tvbox6.com/tv/bfgd.php?id=130
CCTV-12_社会与法,http://112.123.206.32:808/hls/13/index.m3u8
CCTV-12_社会与法,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法
CCTV-12_社会与法,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=20251011080050f43a17c70e4640fd8630c7a02dbc0561&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1f1e1f592385a94ffbf998866c66e515&ddCalcu=511fe511ee36106fc569628388959af9b4ff
CCTV-12_社会与法,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV-12_社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV-12_社会与法,https://cc06.tv12.xyz/13.m3u8
CCTV-12_社会与法,http://3501776.xyz:35455/gaoma/cctv12.m3u8
CCTV-12_社会与法,http://lu.wqwqwq.sbs/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV-12_社会与法,http://tvbox6.com/tv/bfgd.php?id=131
CCTV-13_新闻,http://112.123.206.32:808/hls/14/index.m3u8
CCTV-13_新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13_新闻,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV-13_新闻,http://j.x.bkpcp.top/jx/CCTV13HD
CCTV-13_新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV-13_新闻,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8
CCTV-13_新闻,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202510110800504abbbb816fb7401da3274e18c755ac1d&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6a7ab294896eb80d3329058d7bbb9314&ddCalcu=461ae3719a8bb0b2b974d889560e9b28303d
CCTV-14_少儿,http://112.123.206.32:808/hls/15/index.m3u8
CCTV-14_少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8#rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135
CCTV-14_少儿,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=2025101108005057731df910f24e08ba9170c4bedaaeee&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5691c65abe022fc331b05a1a225321da&ddCalcu=a5d6e1912143c056252aab1ea05202bf1c33
CCTV-14_少儿,https://hls-gateway.vpstv.net/streams/476900.m3u8
CCTV-14_少儿,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CCTV-14_少儿,https://cc06.tv12.xyz/15.m3u8
CCTV-14_少儿,http://3501776.xyz:35455/gaoma/cctv14.m3u8
CCTV-14_少儿,http://lu.wqwqwq.sbs/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-14_少儿,http://tvbox6.com/tv/bfgd.php?id=132
CCTV-15_音乐,http://112.123.206.32:808/hls/16/index.m3u8
CCTV-15_音乐,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV-15_音乐,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=2025101108005055adb868e193416bb7ffe8fa265a57c0&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8e39df6db6ed3dde3c55ed1f63304fb6&ddCalcu=68beef314930d03f366dfb16deed535dcd3e
CCTV-15_音乐,https://hls-gateway.vpstv.net/streams/476901.m3u8
CCTV-15_音乐,https://cc06.tv12.xyz/16.m3u8
CCTV-15_音乐,https://jzb.wwkejishe.top/?id=593
CCTV-15_音乐,http://3501776.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15_音乐,http://lu.wqwqwq.sbs/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15_音乐,http://tvbox6.com/tv/bfgd.php?id=133
CCTV-16_奥林匹克,https://hls-gateway.vpstv.net/streams/709089.m3u8
CCTV-16_奥林匹克,https://yunmei.tv/main/cctv-16.m3u8
CCTV-16_奥林匹克,http://lu.wqwqwq.sbs/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16_奥林匹克,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8
CCTV-17_农业农村,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=2025101108005094dfdd5bb3f0489faa7a0c2770a92907&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20251011080050&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=106.13.250.88&SecurityKey=20251011080050&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=acf2fc9934f6f75a6fa09fcb0f105d3c&ddCalcu=ca3cedf15230f01cf909b3c4ff960fa7f56a
CCTV-17_农业农村,https://cc06.tv12.xyz/17.m3u8
CCTV-17_农业农村,https://jzb.wwkejishe.top/?id=594
CCTV-17_农业农村,http://3501776.xyz:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV-17_农业农村,http://lu.wqwqwq.sbs/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV-17_农业农村,http://tvbox6.com/tv/bfgd.php?id=204
CCTV-17_农业农村,https://hls-gateway.vpstv.net/streams/708820.m3u8
CCTV-1HD,http://112.123.206.32:808/hls/1/index.m3u8
CCTV-1HD,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=202510110800482e057bdbc03e471ba80702ac6fd9cbeb&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20251011080048&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=106.13.250.88&SecurityKey=20251011080048&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=153453c501411d815056510992899b74&ddCalcu=4175eb31948950832c9590011451615d0851
CCTV-1HD,https://cc06.tv12.xyz/1.m3u8
CCTV-1HD,http://3501776.xyz:35455/gaoma/cctv1.m3u8
CCTV-1HD,https://cdn5.163189.xyz/live/cctv1/stream.m3u8
CCTV-1HD,http://lu.wqwqwq.sbs/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV-1HD,https://hls-gateway.vpstv.net/streams/476879.m3u8
CCTV-1HD,https://smart.pendy.dpdns.org/Smart.php
CCTV-2HD,http://112.123.206.32:808/hls/2/index.m3u8
CCTV-2HD,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/1500/index.m3u8?msisdn=20251011080048e7ae4aee43084bba872d52faeaf77c57&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20251011080048&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=106.13.250.88&SecurityKey=20251011080048&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=58cf31fde347627ec44d3c6aaf9bfd9f&ddCalcu=f598edc1ff1b3091ffadae63c437d64247ce
CCTV-2HD,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV-2HD,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV-2HD,https://cc06.tv12.xyz/2.m3u8
CCTV-2HD,http://3501776.xyz:35455/gaoma/cctv2.m3u8
CCTV-2HD,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/1500/index.m3u8?&encrypt=
CCTV-3HD,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=2025101108004883de8d9e8b06484b92ff5d50f4f3b2e3&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20251011080048&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=106.13.250.88&SecurityKey=20251011080048&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f825e4425711936a82bc3385862368a6&ddCalcu=6fa8e8216543e024648255873131c9b3268a
CCTV-3HD,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV-3HD,http://zjzcf.synology.me:35455/gaoma/cctv3.m3u8
CCTV-3HD,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV-3HD,https://cc06.tv12.xyz/3.m3u8
CCTV-3HD,http://lu.wqwqwq.sbs/itv/1000000005000265003.m3u8?cdn=ystenlive
CCTV-3HD,https://hls-gateway.vpstv.net/streams/476883.m3u8
CCTV-4HD,http://112.123.206.32:808/hls/4/index.m3u8
CCTV-4HD,http://z.b.bkpcp.top/m.php?id=CCTV-4国际
CCTV-4HD,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=2025101108004992c0dc13020845c69adf9ca6f21d9517&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20251011080049&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=106.13.250.88&SecurityKey=20251011080049&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4aa8bddc2e652107af20c853df0eeb31&ddCalcu=143aeba1e81eb00dfddc325e86c50221f0a7
CCTV-4HD,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8
CCTV-4HD,https://cc06.tv12.xyz/4.m3u8
CCTV-4HD,http://3501776.xyz:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-4HD,http://lu.wqwqwq.sbs/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-4HD,https://hls-gateway.vpstv.net/streams/476884.m3u8
CCTV-5HD,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV-5HD,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
CCTV-5HD,https://ldcctvwbcdks.v.kcdnvip.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100
CCTV-5HD,http://nas.suntao.online:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
